appid,title,publisher_group,language,recommendationid,voted_up,cl_sentiment,cl_theme,cl_pc_specific,cl_lang_group,cl_summary
1174180,Red Dead Redemption 2,take_two,brazilian,221717324,True,negative,other,not_mentioned,english,"Brief negative sentiment, likely referencing character or narrative disappointment."
1174180,Red Dead Redemption 2,take_two,english,221860792,True,positive,gameplay,not_mentioned,english,Player loves the game and finds it very fun
1174180,Red Dead Redemption 2,take_two,schinese,221661364,True,positive,gameplay,not_mentioned,chinese,RDR2 is a masterpiece redefining open-world gaming with artistic vision.
1174180,Red Dead Redemption 2,take_two,english,221904036,False,negative,gameplay,not_mentioned,english,"Game too difficult, expensive mechanics, poor weight system design."
1174180,Red Dead Redemption 2,take_two,brazilian,221795019,True,positive,other,not_mentioned,english,Brief positive endorsement with no specific details provided.
1174180,Red Dead Redemption 2,take_two,schinese,221374726,True,mixed,story,not_mentioned,chinese,Fun gameplay undermined by main character's death story outcome
1174180,Red Dead Redemption 2,take_two,russian,221914876,True,positive,other,not_mentioned,russian,"Emotional, moved to tears by the experience."
1174180,Red Dead Redemption 2,take_two,english,221221652,True,positive,value,not_mentioned,english,"Nostalgic return to beloved Xbox title, great sale price on Steam."
1174180,Red Dead Redemption 2,take_two,brazilian,221951769,True,positive,other,not_mentioned,portuguese,Loved it
1174180,Red Dead Redemption 2,take_two,russian,221783776,True,negative,other,not_mentioned,russian,Farmer spat blood at me - disturbing game content.
1174180,Red Dead Redemption 2,take_two,english,221348040,True,positive,other,not_mentioned,english,User expressed enthusiasm with minimal context provided.
1174180,Red Dead Redemption 2,take_two,schinese,221451315,False,negative,performance,yes_negative,chinese,Game crashes and deletes save files after 6+ hours of progress.
1174180,Red Dead Redemption 2,take_two,latam,221168895,True,positive,graphics,not_mentioned,spanish,Game is beautiful beyond words
1174180,Red Dead Redemption 2,take_two,russian,221277413,True,positive,other,not_mentioned,russian,Respect - brief positive sentiment
1174180,Red Dead Redemption 2,take_two,brazilian,221336646,True,positive,other,not_mentioned,portuguese,"Great game, very good."
1174180,Red Dead Redemption 2,take_two,schinese,221505791,True,positive,other,not_mentioned,chinese,Very popular/hot game
1174180,Red Dead Redemption 2,take_two,tchinese,221700637,True,positive,other,not_mentioned,chinese,"Masterpiece, no need to say more."
1174180,Red Dead Redemption 2,take_two,english,221001934,True,negative,other,not_mentioned,english,"Incomplete review mentioning character name, lacks substantive feedback."
1174180,Red Dead Redemption 2,take_two,schinese,221643548,True,not_mentioned,other,not_mentioned,other,No review content provided
1174180,Red Dead Redemption 2,take_two,english,221330169,True,positive,other,not_mentioned,english,Brief positive endorsement with minimal detail provided
1174180,Red Dead Redemption 2,take_two,schinese,221900439,True,positive,other,not_mentioned,english,"Positive reaction, lacks detail for full analysis."
1174180,Red Dead Redemption 2,take_two,english,221212623,True,negative,other,not_mentioned,english,Invalid or incomplete review content provided.
1174180,Red Dead Redemption 2,take_two,turkish,221419323,True,positive,other,not_mentioned,turkish,Masterpiece with meticulous attention to every detail throughout.
1174180,Red Dead Redemption 2,take_two,russian,221342580,False,negative,port_quality,yes_negative,russian,Complaints about launcher requirement and windowed mode performance issues.
1174180,Red Dead Redemption 2,take_two,english,221584485,True,positive,story,not_mentioned,english,Praises the game's storytelling quality
1174180,Red Dead Redemption 2,take_two,english,221521070,True,negative,other,not_mentioned,english,Incomplete review with single word 'peak' - insufficient content.
1174180,Red Dead Redemption 2,take_two,english,221791863,True,positive,other,not_mentioned,english,Nice game with accurate historical details
1174180,Red Dead Redemption 2,take_two,english,221937846,True,positive,other,not_mentioned,english,Player expresses affection for horse companion in game
1174180,Red Dead Redemption 2,take_two,russian,221369530,True,positive,other,not_mentioned,russian,"Favorite game, gets better after chapter one, highly recommended"
1235140,Yakuza: Like a Dragon,sega_atlus,english,203563410,True,positive,gameplay,not_mentioned,english,Slow start but excellent JRPG with engaging combat and cutscenes
1235140,Yakuza: Like a Dragon,sega_atlus,latam,220466050,True,positive,content_volume,not_mentioned,spanish,"Great game, now craves more Yakuza titles in the series."
1235140,Yakuza: Like a Dragon,sega_atlus,english,190061056,True,negative,other,not_mentioned,english,"Surreal, disturbing narrative about job interview horror and existential dread."
1235140,Yakuza: Like a Dragon,sega_atlus,russian,210608601,True,positive,other,not_mentioned,russian,"Wonderfully delightful, mysterious dancing experience praised"
1235140,Yakuza: Like a Dragon,sega_atlus,brazilian,186490381,True,positive,gameplay,not_mentioned,portuguese,Excellent Yakuza entry breaking formula with engaging gameplay innovations
1235140,Yakuza: Like a Dragon,sega_atlus,russian,219591134,True,positive,other,not_mentioned,russian,"Never regretted purchase, considers game peak quality"
1235140,Yakuza: Like a Dragon,sega_atlus,czech,187379083,True,positive,value,not_mentioned,english,Highly recommends game as excellent value during summer sale
1235140,Yakuza: Like a Dragon,sega_atlus,english,219666353,True,positive,story,not_mentioned,english,"Excellent story and combat, cultural depth, planning to buy series"
1235140,Yakuza: Like a Dragon,sega_atlus,english,213481249,True,positive,gameplay,not_mentioned,english,"Loves protagonist and RPG-style gameplay, unlike previous Yakuza games."
1235140,Yakuza: Like a Dragon,sega_atlus,english,196997549,True,mixed,story,not_mentioned,english,Ichiban lacks Kiryu's presence but has interesting character traits.
1235140,Yakuza: Like a Dragon,sega_atlus,english,213974899,True,positive,gameplay,not_mentioned,english,"Epic RPG with lovable characters, best of the year"
1235140,Yakuza: Like a Dragon,sega_atlus,english,207558100,False,negative,gameplay,not_mentioned,english,Excessive grinding and tedious combat system waste player time unnecessarily.
1235140,Yakuza: Like a Dragon,sega_atlus,latam,214965557,False,mixed,gameplay,not_mentioned,spanish,"Beautiful story and recreation, but requires excessive grinding and farming."
1235140,Yakuza: Like a Dragon,sega_atlus,schinese,210510239,True,positive,story,not_mentioned,chinese,"Turn-based combat lacking, but compelling story worth finishing"
1235140,Yakuza: Like a Dragon,sega_atlus,brazilian,209512968,True,positive,gameplay,not_mentioned,portuguese,"Highly addictive world with minigames, humor, and charismatic characters."
1235140,Yakuza: Like a Dragon,sega_atlus,brazilian,201284813,True,positive,other,not_mentioned,portuguese,Enthusiastic praise for the game
1235140,Yakuza: Like a Dragon,sega_atlus,french,209287680,True,mixed,gameplay,not_mentioned,french,"Good story and voice acting, but poor AI, combat, and outdated interface."
1235140,Yakuza: Like a Dragon,sega_atlus,french,219461621,False,negative,gameplay,not_mentioned,french,"QTE-heavy combat system tedious, quit after 30 minutes."
1235140,Yakuza: Like a Dragon,sega_atlus,schinese,216391577,True,positive,gameplay,not_mentioned,chinese,Fun turn-based gameplay with humorous skills in typical Yakuza style
1235140,Yakuza: Like a Dragon,sega_atlus,russian,208481154,True,positive,other,not_mentioned,russian,Masterpiece of the gaming industry
1235140,Yakuza: Like a Dragon,sega_atlus,english,200117585,True,negative,gameplay,yes_negative,english,"Critique of PC controls, implies gamepad is necessary for proper experience."
1235140,Yakuza: Like a Dragon,sega_atlus,thai,204383759,True,positive,other,not_mentioned,english,Positive feedback with minimal detail provided.
1235140,Yakuza: Like a Dragon,sega_atlus,english,186732428,True,positive,gameplay,not_mentioned,english,"Good game, though somewhat lengthy and verbose in presentation"
1235140,Yakuza: Like a Dragon,sega_atlus,english,204895777,True,mixed,gameplay,not_mentioned,english,"Great story and world, but weak RPG mechanics and tedious grinding."
1235140,Yakuza: Like a Dragon,sega_atlus,english,221746958,True,positive,gameplay,not_mentioned,english,"Strong JRPG with compelling story, combat, and characters"
1235140,Yakuza: Like a Dragon,sega_atlus,latam,214953886,True,negative,other,not_mentioned,english,Nonsensical review with no meaningful game critique provided.
1235140,Yakuza: Like a Dragon,sega_atlus,english,187203214,True,positive,other,not_mentioned,english,Ichiban Confections reference signals perfect score experience.
1235140,Yakuza: Like a Dragon,sega_atlus,schinese,221695421,True,positive,gameplay,not_mentioned,chinese,Engaging story and turn-based gameplay make this worthwhile entry point
1235140,Yakuza: Like a Dragon,sega_atlus,english,213566081,True,mixed,gameplay,not_mentioned,english,"Great story and tone, but turn-based combat repetitive and boss difficulty imbalanced."
1235140,Yakuza: Like a Dragon,sega_atlus,brazilian,188080340,True,neutral,other,not_mentioned,portuguese,Philosophical observation comparing life to an RPG.
1235140,Yakuza: Like a Dragon,sega_atlus,russian,191589667,True,positive,gameplay,not_mentioned,russian,"New JRPG combat refreshes gameplay, though repetitive dungeons and endgame grind detract"
1235140,Yakuza: Like a Dragon,sega_atlus,english,186239803,True,positive,gameplay,not_mentioned,english,"Worth playing after slow start, good value for entertainment hours."
1235140,Yakuza: Like a Dragon,sega_atlus,schinese,207883743,False,negative,gameplay,not_mentioned,chinese,Chapter 6 design kills motivation to continue playing
1235140,Yakuza: Like a Dragon,sega_atlus,schinese,198088354,True,positive,other,not_mentioned,chinese,"Gateway game, wholesome and enjoyable experience"
1235140,Yakuza: Like a Dragon,sega_atlus,english,215785996,True,positive,story,not_mentioned,english,"Excellent story and characters with engaging side content, minor gameplay repetition."
1235140,Yakuza: Like a Dragon,sega_atlus,russian,215976532,True,positive,other,not_mentioned,russian,Absolute cinema experience
1235140,Yakuza: Like a Dragon,sega_atlus,schinese,199838959,True,positive,story,not_mentioned,chinese,Heartwarming story with lovable characters and meaningful narrative arcs.
1235140,Yakuza: Like a Dragon,sega_atlus,french,194546661,True,positive,gameplay,not_mentioned,french,"Fun JRPG with diverse jobs and engaging story, some grind issues."
1235140,Yakuza: Like a Dragon,sega_atlus,turkish,214017069,True,positive,gameplay,not_mentioned,turkish,"Turn-based combat refreshes series, excellent story and characters."
1235140,Yakuza: Like a Dragon,sega_atlus,schinese,216402317,True,positive,story,not_mentioned,chinese,"55 hours, excellent plot and pacing until ending feels rushed."
1235140,Yakuza: Like a Dragon,sega_atlus,schinese,203386154,True,positive,story,not_mentioned,chinese,Protagonist's kindness makes them endearing and likeable.
1235140,Yakuza: Like a Dragon,sega_atlus,schinese,198280254,True,positive,gameplay,not_mentioned,chinese,"Great gameplay experience, comparable to previous entry in series"
1235140,Yakuza: Like a Dragon,sega_atlus,english,216598496,True,positive,story,not_mentioned,english,"Excellent story with great twists, but uneven voice acting and grinding issues."
1235140,Yakuza: Like a Dragon,sega_atlus,brazilian,209062271,True,positive,other,not_mentioned,portuguese,"Epic game, excited for the sequel"
